Report Date,Region,Confirmed
08/31/2004,Eastern Area,"2,018"
08/30/2004,National,"5,803"
08/30/2004,Northwest,"1,725"
08/30/2004,Southwest,186
08/30/2004,Eastern Area,"2,224"
08/27/2004,National,"5,019"
08/27/2004,Northwest,"1,935"
08/27/2004,Southwest,315
08/27/2004,Eastern Area,"1,775"
08/26/2004,National,"5,515"
08/26/2004,Northwest,"1,987"
08/26/2004,Southwest,192
08/26/2004,Eastern Area,"2,358"
08/25/2004,National,"5,511"
08/25/2004,Northwest,"2,002"
08/25/2004,Southwest,255
08/25/2004,Eastern Area,"1,809"
08/24/2004,National,"4,385"
08/24/2004,Northwest,"1,380"
08/24/2004,Southwest,72
08/24/2004,Eastern Area,"1,591"
08/23/2004,National,"7,526"
08/23/2004,Northwest,"2,794"
08/23/2004,Southwest,581
08/23/2004,Eastern Area,"2,282"
08/20/2004,National,"4,323"
08/20/2004,Northwest,"1,567"
08/20/2004,Southwest,240
08/20/2004,Eastern Area,"1,605"
08/19/2004,National,"5,725"
08/19/2004,Northwest,"1,930"
08/19/2004,Southwest,379
08/19/2004,Eastern Area,"2,041"
08/18/2004,National,"3,860"
08/18/2004,Northwest,"1,089"
08/18/2004,Southwest,231
08/18/2004,Eastern Area,"1,334"
08/17/2004,National,"4,388"
08/17/2004,Northwest,"1,368"
08/17/2004,Southwest,108
08/17/2004,Eastern Area,"1,841"
08/16/2004,National,"5,782"
08/16/2004,Northwest,"2,143"
08/16/2004,Southwest,515
08/16/2004,Eastern Area,"1,424"
08/13/2004,National,"4,507"
08/13/2004,Northwest,"1,291"
08/13/2004,Southwest,98
08/13/2004,Eastern Area,"1,807"
08/12/2004,National,"5,759"
08/12/2004,Northwest,"2,092"
08/12/2004,Southwest,261
08/12/2004,Eastern Area,"1,812"
08/11/2004,National,"6,660"
08/11/2004,Northwest,"1,469"
08/11/2004,Southwest,357
08/11/2004,Eastern Area,"2,599"
08/10/2004,National,"5,953"
08/10/2004,Northwest,"1,777"
08/10/2004,Southwest,295
08/10/2004,Eastern Area,"2,089"
08/09/2004,National,"6,465"
08/09/2004,Northwest,"2,120"
08/09/2004,Southwest,307
08/09/2004,Eastern Area,"1,666"
08/06/2004,National,"6,037"
08/06/2004,Northwest,"2,016"
08/06/2004,Southwest,318
08/06/2004,Eastern Area,"2,431"
08/05/2004,National,"5,214"
08/05/2004,Northwest,"1,181"
08/05/2004,Southwest,332
08/05/2004,Eastern Area,"2,002"
08/04/2004,National,"5,335"
08/04/2004,Northwest,"1,748"
08/04/2004,Southwest,395
08/04/2004,Eastern Area,"1,450"
08/03/2004,National,"3,835"
08/03/2004,Northwest,"1,300"
08/03/2004,Southwest,407
08/03/2004,Eastern Area,686
08/02/2004,National,"5,759"
08/02/2004,Northwest,"1,711"
08/02/2004,Southwest,526
08/02/2004,Eastern Area,"2,104"
07/30/2004,National,"4,460"
07/30/2004,Northwest,"1,363"
07/30/2004,Southwest,337
07/30/2004,Eastern Area,"1,502"
07/29/2004,National,"5,100"
07/29/2004,Northwest,"1,231"
07/29/2004,Southwest,354
07/29/2004,Eastern Area,"1,843"
07/28/2004,National,"6,398"
07/28/2004,Northwest,"2,145"
07/28/2004,Southwest,586
07/28/2004,Eastern Area,"1,860"
07/27/2004,National,"4,390"
07/27/2004,Northwest,"1,440"
07/27/2004,Southwest,293
07/27/2004,Eastern Area,"1,035"
07/26/2004,National,"5,702"
07/26/2004,Northwest,"2,281"
07/26/2004,Southwest,696
07/26/2004,Eastern Area,"1,308"
07/23/2004,National,"5,423"
07/23/2004,Northwest,"2,007"
07/23/2004,Southwest,477
07/23/2004,Eastern Area,"1,845"
07/22/2004,National,"4,629"
07/22/2004,Northwest,"1,763"
07/22/2004,Southwest,375
07/22/2004,Eastern Area,"1,136"
07/21/2004,National,"6,165"
07/21/2004,Northwest,"1,452"
07/21/2004,Southwest,644
07/21/2004,Eastern Area,"2,213"
07/20/2004,National,"4,086"
07/20/2004,Northwest,"1,612"
07/20/2004,Southwest,122
07/20/2004,Eastern Area,"1,043"
07/19/2004,National,"6,253"
07/19/2004,Northwest,"2,831"
07/19/2004,Southwest,324
07/19/2004,Eastern Area,"1,297"
07/16/2004,National,"4,260"
07/16/2004,Northwest,"1,337"
07/16/2004,Southwest,150
07/16/2004,Eastern Area,"1,293"
07/15/2004,National,"4,065"
07/15/2004,Northwest,"1,833"
07/15/2004,Southwest,249
07/15/2004,Eastern Area,"1,057"
07/14/2004,National,"4,767"
07/14/2004,Northwest,"1,445"
07/14/2004,Southwest,300
07/14/2004,Eastern Area,"1,656"
07/13/2004,National,"3,552"
07/13/2004,Northwest,777
07/13/2004,Southwest,276
07/13/2004,Eastern Area,588
07/12/2004,National,"5,818"
07/12/2004,Northwest,"2,443"
07/12/2004,Southwest,243
07/12/2004,Eastern Area,"1,227"
07/09/2004,National,"4,278"
07/09/2004,Northwest,"1,407"
07/09/2004,Southwest,315
07/09/2004,Eastern Area,"1,282"
07/08/2004,National,"3,875"
07/08/2004,Northwest,"1,010"
07/08/2004,Southwest,378
07/08/2004,Eastern Area,"1,060"
07/07/2004,National,"4,542"
07/07/2004,Northwest,"1,473"
07/07/2004,Southwest,248
07/07/2004,Eastern Area,"1,398"
07/06/2004,National,237
07/06/2004,Northwest,
07/06/2004,Southwest,44
07/06/2004,Eastern Area,180
07/05/2004,National,"4,126"
07/05/2004,Northwest,"1,428"
07/05/2004,Southwest,191
07/05/2004,Eastern Area,"1,211"
07/02/2004,National,"5,912"
07/02/2004,Northwest,"2,305"
07/02/2004,Southwest,660
07/02/2004,Eastern Area,"1,012"
07/01/2004,National,"5,135"
07/01/2004,Northwest,"1,525"
07/01/2004,Southwest,320
07/01/2004,Eastern Area,"1,293"
06/30/2004,National,"6,518"
06/30/2004,Northwest,"1,463"
06/30/2004,Southwest,766
06/30/2004,Eastern Area,"1,911"
06/29/2004,National,"4,740"
06/29/2004,Northwest,"1,516"
06/29/2004,Southwest,233
06/29/2004,Eastern Area,"1,306"
06/28/2004,National,"5,701"
06/28/2004,Northwest,"2,468"
06/28/2004,Southwest,389
06/28/2004,Eastern Area,"1,454"
06/25/2004,National,"4,919"
06/25/2004,Northwest,"2,453"
06/25/2004,Southwest,348
06/25/2004,Eastern Area,"1,107"
06/24/2004,National,"5,512"
06/24/2004,Northwest,"2,414"
06/24/2004,Southwest,340
06/24/2004,Eastern Area,"1,626"
06/23/2004,National,"4,613"
06/23/2004,Northwest,"1,399"
06/23/2004,Southwest,359
06/23/2004,Eastern Area,"1,446"
06/22/2004,National,"5,197"
06/22/2004,Northwest,"1,753"
06/22/2004,Southwest,237
06/22/2004,Eastern Area,"1,634"
06/21/2004,National,"4,824"
06/21/2004,Northwest,"1,975"
06/21/2004,Southwest,338
06/21/2004,Eastern Area,"1,246"
06/18/2004,National,"4,344"
06/18/2004,Northwest,"1,756"
06/18/2004,Southwest,276
06/18/2004,Eastern Area,963
06/17/2004,National,"4,939"
06/17/2004,Northwest,"1,830"
06/17/2004,Southwest,550
06/17/2004,Eastern Area,"1,080"
06/16/2004,National,"4,927"
06/16/2004,Northwest,"1,832"
06/16/2004,Southwest,301
06/16/2004,Eastern Area,"1,362"
06/15/2004,National,"4,425"
06/15/2004,Northwest,"2,289"
06/15/2004,Southwest,198
06/15/2004,Eastern Area,720
06/14/2004,National,"4,983"
06/14/2004,Northwest,"2,334"
06/14/2004,Southwest,182
06/14/2004,Eastern Area,"1,011"
06/11/2004,National,"4,720"
06/11/2004,Northwest,"1,763"
06/11/2004,Southwest,237
06/11/2004,Eastern Area,"1,338"
06/10/2004,National,"3,338"
06/10/2004,Northwest,868
06/10/2004,Southwest,406
06/10/2004,Eastern Area,800
06/09/2004,National,"4,589"
06/09/2004,Northwest,"1,155"
06/09/2004,Southwest,400
06/09/2004,Eastern Area,"1,885"
06/08/2004,National,"4,514"
06/08/2004,Northwest,"2,372"
06/08/2004,Southwest,129
06/08/2004,Eastern Area,629
06/07/2004,National,"5,399"
06/07/2004,Northwest,"1,969"
06/07/2004,Southwest,292
06/07/2004,Eastern Area,"1,153"
06/04/2004,National,"4,446"
06/04/2004,Northwest,"1,649"
06/04/2004,Southwest,160
06/04/2004,Eastern Area,"1,712"
06/03/2004,National,"4,666"
06/03/2004,Northwest,"1,488"
06/03/2004,Southwest,156
06/03/2004,Eastern Area,"1,417"
06/02/2004,National,"4,895"
06/02/2004,Northwest,"1,893"
06/02/2004,Southwest,140
06/02/2004,Eastern Area,"1,399"
06/01/2004,National,"1,980"
06/01/2004,Northwest,"1,353"
06/01/2004,Southwest,80
06/01/2004,Eastern Area,279
05/31/2004,National,"3,517"
05/31/2004,Northwest,"1,677"
05/31/2004,Southwest,141
05/31/2004,Eastern Area,759
05/28/2004,National,"6,787"
05/28/2004,Northwest,"1,980"
05/28/2004,Southwest,644
05/28/2004,Eastern Area,"2,166"
05/27/2004,National,"4,821"
05/27/2004,Northwest,"2,005"
05/27/2004,Southwest,360
05/27/2004,Eastern Area,939
05/26/2004,National,"6,261"
05/26/2004,Northwest,"1,765"
05/26/2004,Southwest,646
05/26/2004,Eastern Area,"1,765"
05/25/2004,National,"4,513"
05/25/2004,Northwest,"1,538"
05/25/2004,Southwest,207
05/25/2004,Eastern Area,"1,531"
05/24/2004,National,"4,133"
05/24/2004,Northwest,745
05/24/2004,Southwest,433
05/24/2004,Eastern Area,"1,101"
05/21/2004,National,"4,686"
05/21/2004,Northwest,"1,860"
05/21/2004,Southwest,338
05/21/2004,Eastern Area,"1,231"
05/20/2004,National,"5,266"
05/20/2004,Northwest,"2,065"
05/20/2004,Southwest,407
05/20/2004,Eastern Area,"1,278"
05/19/2004,National,"5,232"
05/19/2004,Northwest,"1,209"
05/19/2004,Southwest,394
05/19/2004,Eastern Area,"1,569"
05/18/2004,National,"3,725"
05/18/2004,Northwest,"1,549"
05/18/2004,Southwest,136
05/18/2004,Eastern Area,797
05/17/2004,National,"5,682"
05/17/2004,Northwest,"2,277"
05/17/2004,Southwest,305
05/17/2004,Eastern Area,"1,347"
05/14/2004,National,"4,669"
05/14/2004,Northwest,"2,259"
05/14/2004,Southwest,227
05/14/2004,Eastern Area,"1,029"
05/13/2004,National,"4,758"
05/13/2004,Northwest,"1,765"
05/13/2004,Southwest,264
05/13/2004,Eastern Area,"1,092"
05/12/2004,National,"5,723"
05/12/2004,Northwest,"1,427"
05/12/2004,Southwest,382
05/12/2004,Eastern Area,"2,264"
05/11/2004,National,"3,854"
05/11/2004,Northwest,"1,680"
05/11/2004,Southwest,136
05/11/2004,Eastern Area,725
05/10/2004,National,"5,452"
05/10/2004,Northwest,"2,272"
05/10/2004,Southwest,413
05/10/2004,Eastern Area,"1,428"
05/07/2004,National,"5,079"
05/07/2004,Northwest,"1,882"
05/07/2004,Southwest,378
05/07/2004,Eastern Area,"1,621"
05/06/2004,National,"4,003"
05/06/2004,Northwest,"1,846"
05/06/2004,Southwest,113
05/06/2004,Eastern Area,917
05/05/2004,National,"3,710"
05/05/2004,Northwest,617
05/05/2004,Southwest,238
05/05/2004,Eastern Area,"1,367"
05/04/2004,National,"3,491"
05/04/2004,Northwest,962
05/04/2004,Southwest,86
05/04/2004,Eastern Area,"1,167"
05/03/2004,National,"5,393"
05/03/2004,Northwest,"2,123"
05/03/2004,Southwest,325
05/03/2004,Eastern Area,"1,243"
04/30/2004,National,"5,591"
04/30/2004,Northwest,"1,692"
04/30/2004,Southwest,376
04/30/2004,Eastern Area,"2,308"
04/29/2004,National,"5,241"
04/29/2004,Northwest,"2,377"
04/29/2004,Southwest,260
04/29/2004,Eastern Area,998
04/28/2004,National,"4,805"
04/28/2004,Northwest,"1,605"
04/28/2004,Southwest,275
04/28/2004,Eastern Area,"1,356"
04/27/2004,National,"3,554"
04/27/2004,Northwest,"1,372"
04/27/2004,Southwest,201
04/27/2004,Eastern Area,"1,069"
04/26/2004,National,"6,219"
04/26/2004,Northwest,"2,340"
04/26/2004,Southwest,465
04/26/2004,Eastern Area,"1,468"
04/23/2004,National,"5,198"
04/23/2004,Northwest,"2,316"
04/23/2004,Southwest,672
04/23/2004,Eastern Area,"1,071"
04/22/2004,National,"5,948"
04/22/2004,Northwest,"2,311"
04/22/2004,Southwest,438
04/22/2004,Eastern Area,"1,443"
04/21/2004,National,"5,146"
04/21/2004,Northwest,"1,509"
04/21/2004,Southwest,519
04/21/2004,Eastern Area,"1,445"
04/20/2004,National,"4,546"
04/20/2004,Northwest,"2,031"
04/20/2004,Southwest,223
04/20/2004,Eastern Area,960
04/19/2004,National,"3,715"
04/19/2004,Northwest,"1,330"
04/19/2004,Southwest,233
04/19/2004,Eastern Area,796
04/16/2004,National,"4,266"
04/16/2004,Northwest,"1,909"
04/16/2004,Southwest,410
04/16/2004,Eastern Area,970
04/15/2004,National,"4,259"
04/15/2004,Northwest,859
04/15/2004,Southwest,283
04/15/2004,Eastern Area,"1,320"
04/14/2004,National,"4,817"
04/14/2004,Northwest,"1,327"
04/14/2004,Southwest,314
04/14/2004,Eastern Area,"1,565"
04/13/2004,National,"3,989"
04/13/2004,Northwest,"1,266"
04/13/2004,Southwest,147
04/13/2004,Eastern Area,"1,436"
04/12/2004,National,"5,616"
04/12/2004,Northwest,"1,854"
04/12/2004,Southwest,408
04/12/2004,Eastern Area,"1,789"
04/09/2004,National,"3,112"
04/09/2004,Northwest,551
04/09/2004,Southwest,251
04/09/2004,Eastern Area,"1,006"
04/08/2004,National,"3,960"
04/08/2004,Northwest,"1,208"
04/08/2004,Southwest,263
04/08/2004,Eastern Area,"1,019"
04/07/2004,National,"5,341"
04/07/2004,Northwest,"1,493"
04/07/2004,Southwest,438
04/07/2004,Eastern Area,"1,637"
04/06/2004,National,"3,273"
04/06/2004,Northwest,"1,275"
04/06/2004,Southwest,249
04/06/2004,Eastern Area,881
04/05/2004,National,"3,996"
04/05/2004,Northwest,"1,285"
04/05/2004,Southwest,212
04/05/2004,Eastern Area,894
04/02/2004,National,"4,621"
04/02/2004,Northwest,"1,677"
04/02/2004,Southwest,287
04/02/2004,Eastern Area,"1,296"
04/01/2004,National,"4,678"
04/01/2004,Northwest,"1,694"
04/01/2004,Southwest,363
04/01/2004,Eastern Area,933
03/31/2004,National,"1,307"
03/31/2004,Northwest,577
03/31/2004,Southwest,71
03/31/2004,Eastern Area,262
03/30/2004,National,"3,890"
03/30/2004,Northwest,"1,445"
03/30/2004,Southwest,204
03/30/2004,Eastern Area,823
03/29/2004,National,"5,083"
03/29/2004,Northwest,"1,408"
03/29/2004,Southwest,283
03/29/2004,Eastern Area,"2,096"
03/26/2004,National,"4,129"
03/26/2004,Northwest,"1,296"
03/26/2004,Southwest,496
03/26/2004,Eastern Area,788
03/25/2004,National,"4,658"
03/25/2004,Northwest,"1,389"
03/25/2004,Southwest,532
03/25/2004,Eastern Area,"1,291"
03/24/2004,National,"5,401"
03/24/2004,Northwest,"1,880"
03/24/2004,Southwest,433
03/24/2004,Eastern Area,"1,354"
03/23/2004,National,"4,395"
03/23/2004,Northwest,"1,433"
03/23/2004,Southwest,255
03/23/2004,Eastern Area,"1,221"
03/22/2004,National,"5,702"
03/22/2004,Northwest,"1,748"
03/22/2004,Southwest,575
03/22/2004,Eastern Area,"1,433"
03/19/2004,National,"5,711"
03/19/2004,Northwest,"2,164"
03/19/2004,Southwest,515
03/19/2004,Eastern Area,"1,628"
03/18/2004,National,"4,415"
03/18/2004,Northwest,"1,651"
03/18/2004,Southwest,327
03/18/2004,Eastern Area,"1,208"
03/17/2004,National,"4,773"
03/17/2004,Northwest,925
03/17/2004,Southwest,366
03/17/2004,Eastern Area,"1,826"
03/16/2004,National,"5,562"
03/16/2004,Northwest,"1,890"
03/16/2004,Southwest,191
03/16/2004,Eastern Area,"2,061"
03/15/2004,National,"4,890"
03/15/2004,Northwest,"1,416"
03/15/2004,Southwest,444
03/15/2004,Eastern Area,"1,118"
03/12/2004,National,"4,318"
03/12/2004,Northwest,"1,297"
03/12/2004,Southwest,394
03/12/2004,Eastern Area,"1,157"
03/11/2004,National,"5,530"
03/11/2004,Northwest,"2,460"
03/11/2004,Southwest,547
03/11/2004,Eastern Area,"1,142"
03/10/2004,National,"1,784"
03/10/2004,Northwest,468
03/10/2004,Southwest,289
03/10/2004,Eastern Area,568
03/09/2004,National,"5,728"
03/09/2004,Northwest,"1,513"
03/09/2004,Southwest,564
03/09/2004,Eastern Area,"1,699"
03/08/2004,National,"5,151"
03/08/2004,Northwest,"1,796"
03/08/2004,Southwest,587
03/08/2004,Eastern Area,"1,134"
03/05/2004,National,"5,622"
03/05/2004,Northwest,"1,232"
03/05/2004,Southwest,394
03/05/2004,Eastern Area,"2,438"
03/04/2004,National,"4,978"
03/04/2004,Northwest,"1,420"
03/04/2004,Southwest,504
03/04/2004,Eastern Area,"1,284"
03/03/2004,National,"5,251"
03/03/2004,Northwest,755
03/03/2004,Southwest,677
03/03/2004,Eastern Area,"1,561"
03/02/2004,National,"5,180"
03/02/2004,Northwest,"1,625"
03/02/2004,Southwest,76
03/02/2004,Eastern Area,"2,157"
03/01/2004,National,"5,944"
03/01/2004,Northwest,"1,641"
03/01/2004,Southwest,878
03/01/2004,Eastern Area,"1,720"
02/27/2004,National,"4,624"
02/27/2004,Northwest,"1,261"
02/27/2004,Southwest,418
02/27/2004,Eastern Area,"1,655"
02/26/2004,National,"5,261"
02/26/2004,Northwest,"1,329"
02/26/2004,Southwest,824
02/26/2004,Eastern Area,"1,376"
02/25/2004,National,"6,312"
02/25/2004,Northwest,"2,226"
02/25/2004,Southwest,189
02/25/2004,Eastern Area,"1,571"
02/24/2004,National,"5,338"
02/24/2004,Northwest,"1,511"
02/24/2004,Southwest,349
02/24/2004,Eastern Area,"1,895"
02/23/2004,National,"4,899"
02/23/2004,Northwest,"1,351"
02/23/2004,Southwest,517
02/23/2004,Eastern Area,"1,177"
02/20/2004,National,"6,552"
02/20/2004,Northwest,"1,664"
02/20/2004,Southwest,583
02/20/2004,Eastern Area,"2,059"
02/19/2004,National,"5,118"
02/19/2004,Northwest,"1,310"
02/19/2004,Southwest,935
02/19/2004,Eastern Area,"1,183"
02/18/2004,National,"3,762"
02/18/2004,Northwest,752
02/18/2004,Southwest,336
02/18/2004,Eastern Area,"1,408"
02/17/2004,National,"5,111"
02/17/2004,Northwest,"1,328"
02/17/2004,Southwest,551
02/17/2004,Eastern Area,"1,599"
02/16/2004,National,"4,681"
02/16/2004,Northwest,"1,452"
02/16/2004,Southwest,600
02/16/2004,Eastern Area,"1,022"
02/13/2004,National,"5,703"
02/13/2004,Northwest,"1,535"
02/13/2004,Southwest,539
02/13/2004,Eastern Area,"1,675"
02/12/2004,National,"5,919"
02/12/2004,Northwest,"1,619"
02/12/2004,Southwest,663
02/12/2004,Eastern Area,994
02/11/2004,National,"5,374"
02/11/2004,Northwest,"1,522"
02/11/2004,Southwest,977
02/11/2004,Eastern Area,"1,369"
02/10/2004,National,"4,272"
02/10/2004,Northwest,812
02/10/2004,Southwest,656
02/10/2004,Eastern Area,"1,340"
02/09/2004,National,"6,456"
02/09/2004,Northwest,"1,655"
02/09/2004,Southwest,"1,101"
02/09/2004,Eastern Area,"1,596"
02/06/2004,National,"5,725"
02/06/2004,Northwest,"1,806"
02/06/2004,Southwest,698
02/06/2004,Eastern Area,"1,766"
02/05/2004,National,"4,600"
02/05/2004,Northwest,"1,625"
02/05/2004,Southwest,748
02/05/2004,Eastern Area,936
02/04/2004,National,"6,231"
02/04/2004,Northwest,"2,003"
02/04/2004,Southwest,546
02/04/2004,Eastern Area,"1,777"
02/03/2004,National,"6,996"
02/03/2004,Northwest,"2,316"
02/03/2004,Southwest,"2,059"
02/03/2004,Eastern Area,557
02/02/2004,National,"4,491"
02/02/2004,Northwest,"1,486"
02/02/2004,Southwest,130
02/02/2004,Eastern Area,"1,611"
01/30/2004,National,"4,743"
01/30/2004,Northwest,"1,663"
01/30/2004,Southwest,591
01/30/2004,Eastern Area,"1,303"
01/29/2004,National,"5,645"
01/29/2004,Northwest,"1,376"
01/29/2004,Southwest,782
01/29/2004,Eastern Area,"1,706"
01/28/2004,National,"5,404"
01/28/2004,Northwest,"1,979"
01/28/2004,Southwest,352
01/28/2004,Eastern Area,"1,451"
01/27/2004,National,"1,724"
01/27/2004,Northwest,714
01/27/2004,Southwest,138
01/27/2004,Eastern Area,422
01/26/2004,National,"7,427"
01/26/2004,Northwest,"2,613"
01/26/2004,Southwest,528
01/26/2004,Eastern Area,"1,923"
01/23/2004,National,"6,881"
01/23/2004,Northwest,"2,784"
01/23/2004,Southwest,379
01/23/2004,Eastern Area,"2,004"
01/22/2004,National,"5,937"
01/22/2004,Northwest,"2,202"
01/22/2004,Southwest,482
01/22/2004,Eastern Area,"1,642"
01/21/2004,National,"7,149"
01/21/2004,Northwest,"2,133"
01/21/2004,Southwest,340
01/21/2004,Eastern Area,"1,841"
01/20/2004,National,"6,378"
01/20/2004,Northwest,"2,542"
01/20/2004,Southwest,402
01/20/2004,Eastern Area,"1,409"
01/19/2004,National,"7,744"
01/19/2004,Northwest,"2,400"
01/19/2004,Southwest,729
01/19/2004,Eastern Area,"1,853"
01/16/2004,National,"6,549"
01/16/2004,Northwest,"2,455"
01/16/2004,Southwest,614
01/16/2004,Eastern Area,"1,535"
01/15/2004,National,"6,596"
01/15/2004,Northwest,"2,665"
01/15/2004,Southwest,681
01/15/2004,Eastern Area,"1,107"
01/14/2004,National,"7,031"
01/14/2004,Northwest,"2,181"
01/14/2004,Southwest,589
01/14/2004,Eastern Area,"1,446"
01/13/2004,National,"5,369"
01/13/2004,Northwest,"1,612"
01/13/2004,Southwest,414
01/13/2004,Eastern Area,"1,390"
01/12/2004,National,"6,612"
01/12/2004,Northwest,"2,610"
01/12/2004,Southwest,"1,229"
01/12/2004,Eastern Area,782
01/09/2004,National,"6,765"
01/09/2004,Northwest,"2,002"
01/09/2004,Southwest,"1,541"
01/09/2004,Eastern Area,"1,528"
01/08/2004,National,"5,426"
01/08/2004,Northwest,"1,774"
01/08/2004,Southwest,"1,156"
01/08/2004,Eastern Area,321
01/07/2004,National,"5,775"
01/07/2004,Northwest,"2,747"
01/07/2004,Southwest,"1,333"
01/07/2004,Eastern Area,824
01/06/2004,National,"7,997"
01/06/2004,Northwest,"2,884"
01/06/2004,Southwest,"1,738"
01/06/2004,Eastern Area,"1,351"
01/05/2004,National,"6,579"
01/05/2004,Northwest,"2,017"
01/05/2004,Southwest,"1,965"
01/05/2004,Eastern Area,857
01/02/2004,National,"9,617"
01/02/2004,Northwest,"1,855"
01/02/2004,Southwest,"2,078"
01/02/2004,Eastern Area,"2,745"
12/31/2003,National,"8,313"
12/31/2003,Northwest,"2,254"
12/31/2003,Southwest,"1,361"
12/31/2003,Eastern Area,"2,117"
